CHSA_Name,Facility,CHSA.Facility,duration,distance,chsa.long,chsa.lat,hosp.long,hosp.lat,dist.hav,CHSA_CD,CHSA_Title,CHSA_TITLE,LHA_CD,LHA_Name,LHA_Title,HA_CD,HA_ID,HA_Name,HA_Title,CHSA_UR_CLASS,CHSA_Pop2021,CHSA_AreaKm2,UR,service_type,appt_time,parking_cost,subunit_LP,subunit_IC,subunit_OOP,unit_cost
Salmon Arm,Shuswap Lake General Hospital,Salmon Arm - Shuswap Lake General Hospital,0.7428333333333333,53.5586,-119.032563756828,50.8415397875655,-119.274422,50.704586,22.854365090850365,1420,1420 Salmon Arm,1420 Salmon Arm,142,Salmon Arm,142 Salmon Arm,1,1 IHA,Interior,1 Interior,4 - Small Urban,37156,3155.96666508,Urban,ED_CTAS_1,3.9,4.5,141.79213,70.896065,45.208128,257.896323
Salmon Arm,Shuswap Lake General Hospital,Salmon Arm - Shuswap Lake General Hospital,0.7428333333333333,53.5586,-119.032563756828,50.8415397875655,-119.274422,50.704586,22.854365090850365,1420,1420 Salmon Arm,1420 Salmon Arm,142,Salmon Arm,142 Salmon Arm,1,1 IHA,Interior,1 Interior,4 - Small Urban,37156,3155.96666508,Urban,ED_CTAS_4,2.7,4.5,105.14413,52.572065,45.208128,202.92432300000002
Salmon Arm,Shuswap Lake General Hospital,Salmon Arm - Shuswap Lake General Hospital,0.7428333333333333,53.5586,-119.032563756828,50.8415397875655,-119.274422,50.704586,22.854365090850365,1420,1420 Salmon Arm,1420 Salmon Arm,142,Salmon Arm,142 Salmon Arm,1,1 IHA,Interior,1 Interior,4 - Small Urban,37156,3155.96666508,Urban,Hosp,53.6,12,1659.6301299999998,829.8150649999999,82.708128,2572.153323
Salmon Arm,Shuswap Lake General Hospital,Salmon Arm - Shuswap Lake General Hospital,0.7428333333333333,53.5586,-119.032563756828,50.8415397875655,-119.274422,50.704586,22.854365090850365,1420,1420 Salmon Arm,1420 Salmon Arm,142,Salmon Arm,142 Salmon Arm,1,1 IHA,Interior,1 Interior,4 - Small Urban,37156,3155.96666508,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Salt Spring Island,Lady Minto/Gulf Islands Hospital,Salt Spring Island - Lady Minto/Gulf Islands Hospital,0.3951111111111111,18.9686,-123.497377126388,48.8138000936389,-123.508599,48.861445,5.367161397050295,4141,4141 Salt Spring Island,4141 Salt Spring Island,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,11635,185.664114653,Rural,MD,0.76,2,35.27709333333333,17.638546666666667,11.104928,64.020568
Salt Spring Island,Lady Minto/Gulf Islands Hospital,Salt Spring Island - Lady Minto/Gulf Islands Hospital,0.3951111111111111,18.9686,-123.497377126388,48.8138000936389,-123.508599,48.861445,5.367161397050295,4141,4141 Salt Spring Island,4141 Salt Spring Island,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,11635,185.664114653,Rural,ED_CTAS_1,3.9,4.5,131.1726933333333,65.58634666666666,28.604928,225.36396799999997
Salt Spring Island,Lady Minto/Gulf Islands Hospital,Salt Spring Island - Lady Minto/Gulf Islands Hospital,0.3951111111111111,18.9686,-123.497377126388,48.8138000936389,-123.508599,48.861445,5.367161397050295,4141,4141 Salt Spring Island,4141 Salt Spring Island,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,11635,185.664114653,Rural,ED_CTAS_4,2.7,4.5,94.52469333333333,47.262346666666666,28.604928,170.391968
Salt Spring Island,Lady Minto/Gulf Islands Hospital,Salt Spring Island - Lady Minto/Gulf Islands Hospital,0.3951111111111111,18.9686,-123.497377126388,48.8138000936389,-123.508599,48.861445,5.367161397050295,4141,4141 Salt Spring Island,4141 Salt Spring Island,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,11635,185.664114653,Rural,Hosp,53.6,26.75,1649.0106933333334,824.5053466666667,80.854928,2554.370968
Salt Spring Island,Lady Minto/Gulf Islands Hospital,Salt Spring Island - Lady Minto/Gulf Islands Hospital,0.3951111111111111,18.9686,-123.497377126388,48.8138000936389,-123.508599,48.861445,5.367161397050295,4141,4141 Salt Spring Island,4141 Salt Spring Island,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,11635,185.664114653,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Sechelt,Sechelt Hospital,Sechelt - Sechelt Hospital,0.12188888888888888,3.6904,-123.759953120022,49.4807463078743,-123.749159,49.475307,0.9880091968314824,3332,3332 Sechelt,3332 Sechelt,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,11576,42.0509823764,Rural,MD,0.76,8,26.93288666666667,13.466443333333334,9.771392,50.170722000000005
Sechelt,Sechelt Hospital,Sechelt - Sechelt Hospital,0.12188888888888888,3.6904,-123.759953120022,49.4807463078743,-123.749159,49.475307,0.9880091968314824,3332,3332 Sechelt,3332 Sechelt,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,11576,42.0509823764,Rural,ED_CTAS_1,3.9,18,122.82848666666665,61.414243333333324,34.771392,219.01412199999996
Sechelt,Sechelt Hospital,Sechelt - Sechelt Hospital,0.12188888888888888,3.6904,-123.759953120022,49.4807463078743,-123.749159,49.475307,0.9880091968314824,3332,3332 Sechelt,3332 Sechelt,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,11576,42.0509823764,Rural,ED_CTAS_4,2.7,18,86.18048666666667,43.09024333333333,34.771392,164.042122
Sechelt,Sechelt Hospital,Sechelt - Sechelt Hospital,0.12188888888888888,3.6904,-123.759953120022,49.4807463078743,-123.749159,49.475307,0.9880091968314824,3332,3332 Sechelt,3332 Sechelt,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,11576,42.0509823764,Rural,Hosp,53.6,37.5,1640.6664866666667,820.3332433333334,84.27139199999999,2545.271122
Sechelt,Sechelt Hospital,Sechelt - Sechelt Hospital,0.12188888888888888,3.6904,-123.759953120022,49.4807463078743,-123.749159,49.475307,0.9880091968314824,3332,3332 Sechelt,3332 Sechelt,333,Sunshine Coast,333 Sunshine Coast,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,5 - Rural Hub,11576,42.0509823764,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Shaughnessy/Arbutus Ridge/Kerrisdale,BC Children's Hospital,Shaughnessy/Arbutus Ridge/Kerrisdale - BC Children's Hospital,0.221,7.502,-123.156073107232,49.2352801434775,-123.121258,49.246175,2.8059544601685333,3241,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,324,Vancouver - Westside,324 Vancouver - Westside,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,38640,15.7802562641,Urban,MD,0.76,8,29.95974,14.97987,11.60096,56.54057
Shaughnessy/Arbutus Ridge/Kerrisdale,BC Children's Hospital,Shaughnessy/Arbutus Ridge/Kerrisdale - BC Children's Hospital,0.221,7.502,-123.156073107232,49.2352801434775,-123.121258,49.246175,2.8059544601685333,3241,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,324,Vancouver - Westside,324 Vancouver - Westside,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,38640,15.7802562641,Urban,ED_CTAS_1,3.9,18,125.85533999999998,62.92766999999999,36.60096,225.38396999999998
Shaughnessy/Arbutus Ridge/Kerrisdale,BC Children's Hospital,Shaughnessy/Arbutus Ridge/Kerrisdale - BC Children's Hospital,0.221,7.502,-123.156073107232,49.2352801434775,-123.121258,49.246175,2.8059544601685333,3241,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,324,Vancouver - Westside,324 Vancouver - Westside,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,38640,15.7802562641,Urban,ED_CTAS_4,2.7,18,89.20734,44.60367,36.60096,170.41197
Shaughnessy/Arbutus Ridge/Kerrisdale,BC Children's Hospital,Shaughnessy/Arbutus Ridge/Kerrisdale - BC Children's Hospital,0.221,7.502,-123.156073107232,49.2352801434775,-123.121258,49.246175,2.8059544601685333,3241,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,324,Vancouver - Westside,324 Vancouver - Westside,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,38640,15.7802562641,Urban,Hosp,53.6,37.5,1643.6933399999998,821.8466699999999,86.10096,2551.64097
Shaughnessy/Arbutus Ridge/Kerrisdale,BC Children's Hospital,Shaughnessy/Arbutus Ridge/Kerrisdale - BC Children's Hospital,0.221,7.502,-123.156073107232,49.2352801434775,-123.121258,49.246175,2.8059544601685333,3241,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,3241 Shaughnessy/Arbutus Ridge/Kerrisdale,324,Vancouver - Westside,324 Vancouver - Westside,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,38640,15.7802562641,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Sidney,Saanich Peninsula Hospital,Sidney - Saanich Peninsula Hospital,0.29877777777777775,16.383,-123.407382565384,48.651808329355,-123.411323,48.594199,6.419592570909047,4134,4134 Sidney,4134 Sidney,413,Saanich Peninsula,413 Saanich Peninsula,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,12318,5.08476027012,Urban,MD,0.76,2,32.335073333333334,16.167536666666667,9.86384,58.36645
Sidney,Saanich Peninsula Hospital,Sidney - Saanich Peninsula Hospital,0.29877777777777775,16.383,-123.407382565384,48.651808329355,-123.411323,48.594199,6.419592570909047,4134,4134 Sidney,4134 Sidney,413,Saanich Peninsula,413 Saanich Peninsula,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,12318,5.08476027012,Urban,ED_CTAS_1,3.9,4.5,128.23067333333333,64.11533666666666,27.36384,219.70985
Sidney,Saanich Peninsula Hospital,Sidney - Saanich Peninsula Hospital,0.29877777777777775,16.383,-123.407382565384,48.651808329355,-123.411323,48.594199,6.419592570909047,4134,4134 Sidney,4134 Sidney,413,Saanich Peninsula,413 Saanich Peninsula,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,12318,5.08476027012,Urban,ED_CTAS_4,2.7,4.5,91.58267333333333,45.791336666666666,27.36384,164.73785
Sidney,Saanich Peninsula Hospital,Sidney - Saanich Peninsula Hospital,0.29877777777777775,16.383,-123.407382565384,48.651808329355,-123.411323,48.594199,6.419592570909047,4134,4134 Sidney,4134 Sidney,413,Saanich Peninsula,413 Saanich Peninsula,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,12318,5.08476027012,Urban,Hosp,53.6,26.75,1646.0686733333334,823.0343366666667,79.61384,2548.7168500000002
Sidney,Saanich Peninsula Hospital,Sidney - Saanich Peninsula Hospital,0.29877777777777775,16.383,-123.407382565384,48.651808329355,-123.411323,48.594199,6.419592570909047,4134,4134 Sidney,4134 Sidney,413,Saanich Peninsula,413 Saanich Peninsula,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,12318,5.08476027012,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Smithers Rural,Bulkley Valley District Hospital,Smithers Rural - Bulkley Valley District Hospital,0.8378333333333334,22.6592,-127.15093832691,54.7004644202857,-127.163822,54.784976,9.44414333087376,5142,5142 Smithers Rural,5142 Smithers Rural,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,6 - Rural,7175,4232.62704622,Rural,MD,0.76,2,48.797830000000005,24.398915000000002,12.876415999999999,86.073161
Smithers Rural,Bulkley Valley District Hospital,Smithers Rural - Bulkley Valley District Hospital,0.8378333333333334,22.6592,-127.15093832691,54.7004644202857,-127.163822,54.784976,9.44414333087376,5142,5142 Smithers Rural,5142 Smithers Rural,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,6 - Rural,7175,4232.62704622,Rural,ED_CTAS_1,3.9,1.5,144.69343,72.346715,27.376416,244.416561
Smithers Rural,Bulkley Valley District Hospital,Smithers Rural - Bulkley Valley District Hospital,0.8378333333333334,22.6592,-127.15093832691,54.7004644202857,-127.163822,54.784976,9.44414333087376,5142,5142 Smithers Rural,5142 Smithers Rural,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,6 - Rural,7175,4232.62704622,Rural,ED_CTAS_4,2.7,1.5,108.04543,54.022715,27.376416,189.444561
Smithers Rural,Bulkley Valley District Hospital,Smithers Rural - Bulkley Valley District Hospital,0.8378333333333334,22.6592,-127.15093832691,54.7004644202857,-127.163822,54.784976,9.44414333087376,5142,5142 Smithers Rural,5142 Smithers Rural,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,6 - Rural,7175,4232.62704622,Rural,Hosp,53.6,18,1662.53143,831.265715,173.876416,2667.673561
Smithers Rural,Bulkley Valley District Hospital,Smithers Rural - Bulkley Valley District Hospital,0.8378333333333334,22.6592,-127.15093832691,54.7004644202857,-127.163822,54.784976,9.44414333087376,5142,5142 Smithers Rural,5142 Smithers Rural,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,6 - Rural,7175,4232.62704622,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Smithers Town Centre,Bulkley Valley District Hospital,Smithers Town Centre - Bulkley Valley District Hospital,0.35983333333333334,12.8714,-127.245206350874,54.8087051657476,-127.163822,54.784976,5.852702158014496,5141,5141 Smithers Town Centre,5141 Smithers Town Centre,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,5 - Rural Hub,6209,73.3655651639,Rural,MD,0.76,2,34.199709999999996,17.099854999999998,8.178272,59.477836999999994
Smithers Town Centre,Bulkley Valley District Hospital,Smithers Town Centre - Bulkley Valley District Hospital,0.35983333333333334,12.8714,-127.245206350874,54.8087051657476,-127.163822,54.784976,5.852702158014496,5141,5141 Smithers Town Centre,5141 Smithers Town Centre,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,5 - Rural Hub,6209,73.3655651639,Rural,ED_CTAS_1,3.9,1.5,130.09530999999998,65.04765499999999,22.678272,217.82123699999997
Smithers Town Centre,Bulkley Valley District Hospital,Smithers Town Centre - Bulkley Valley District Hospital,0.35983333333333334,12.8714,-127.245206350874,54.8087051657476,-127.163822,54.784976,5.852702158014496,5141,5141 Smithers Town Centre,5141 Smithers Town Centre,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,5 - Rural Hub,6209,73.3655651639,Rural,ED_CTAS_4,2.7,1.5,93.44731,46.723655,22.678272,162.849237
Smithers Town Centre,Bulkley Valley District Hospital,Smithers Town Centre - Bulkley Valley District Hospital,0.35983333333333334,12.8714,-127.245206350874,54.8087051657476,-127.163822,54.784976,5.852702158014496,5141,5141 Smithers Town Centre,5141 Smithers Town Centre,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,5 - Rural Hub,6209,73.3655651639,Rural,Hosp,53.6,18,1647.9333100000001,823.9666550000001,169.178272,2641.078237
Smithers Town Centre,Bulkley Valley District Hospital,Smithers Town Centre - Bulkley Valley District Hospital,0.35983333333333334,12.8714,-127.245206350874,54.8087051657476,-127.163822,54.784976,5.852702158014496,5141,5141 Smithers Town Centre,5141 Smithers Town Centre,514,Smithers,514 Smithers,5,5 NHA,Northern,5 Northern,5 - Rural Hub,6209,73.3655651639,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Snow Country,Stewart Health Centre,Snow Country - Stewart Health Centre,8.687055555555556,315.3344,-129.686363101816,56.3097614449893,-129.990761,55.939636,45.32482069213387,5110,5110 Snow Country,5110 Snow Country,511,Snow Country,511 Snow Country,5,5 NHA,Northern,5 Northern,7 - Remote,781,27578.582546,Rural,MD,0.76,2,288.5130766666667,144.25653833333334,153.360512,586.130127
Snow Country,Stewart Health Centre,Snow Country - Stewart Health Centre,8.687055555555556,315.3344,-129.686363101816,56.3097614449893,-129.990761,55.939636,45.32482069213387,5110,5110 Snow Country,5110 Snow Country,511,Snow Country,511 Snow Country,5,5 NHA,Northern,5 Northern,7 - Remote,781,27578.582546,Rural,ED_CTAS_1,3.9,1.5,384.4086766666667,192.20433833333334,167.860512,744.473527
Snow Country,Stewart Health Centre,Snow Country - Stewart Health Centre,8.687055555555556,315.3344,-129.686363101816,56.3097614449893,-129.990761,55.939636,45.32482069213387,5110,5110 Snow Country,5110 Snow Country,511,Snow Country,511 Snow Country,5,5 NHA,Northern,5 Northern,7 - Remote,781,27578.582546,Rural,ED_CTAS_4,2.7,1.5,347.76067666666665,173.88033833333333,167.860512,689.5015269999999
Snow Country,Stewart Health Centre,Snow Country - Stewart Health Centre,8.687055555555556,315.3344,-129.686363101816,56.3097614449893,-129.990761,55.939636,45.32482069213387,5110,5110 Snow Country,5110 Snow Country,511,Snow Country,511 Snow Country,5,5 NHA,Northern,5 Northern,7 - Remote,781,27578.582546,Rural,Hosp,53.6,18,1902.2466766666666,951.1233383333333,314.36051199999997,3167.7305269999997
Snow Country,Stewart Health Centre,Snow Country - Stewart Health Centre,8.687055555555556,315.3344,-129.686363101816,56.3097614449893,-129.990761,55.939636,45.32482069213387,5110,5110 Snow Country,5110 Snow Country,511,Snow Country,511 Snow Country,5,5 NHA,Northern,5 Northern,7 - Remote,781,27578.582546,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Sooke,Victoria General Hospital,Sooke - Victoria General Hospital,1.1927777777777777,56.246,-123.682188464143,48.379952657071,-123.432576,48.466809,20.820988468855983,4124,4124 Sooke,4124 Sooke,412,Western Communities,412 Western Communities,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17133,88.4045739307,Urban,MD,0.76,2,59.63783333333333,29.818916666666667,28.99808,118.45483
Sooke,Victoria General Hospital,Sooke - Victoria General Hospital,1.1927777777777777,56.246,-123.682188464143,48.379952657071,-123.432576,48.466809,20.820988468855983,4124,4124 Sooke,4124 Sooke,412,Western Communities,412 Western Communities,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17133,88.4045739307,Urban,ED_CTAS_1,3.9,4.5,155.53343333333333,77.76671666666667,46.49808,279.79823
Sooke,Victoria General Hospital,Sooke - Victoria General Hospital,1.1927777777777777,56.246,-123.682188464143,48.379952657071,-123.432576,48.466809,20.820988468855983,4124,4124 Sooke,4124 Sooke,412,Western Communities,412 Western Communities,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17133,88.4045739307,Urban,ED_CTAS_4,2.7,4.5,118.88543333333334,59.44271666666667,46.49808,224.82623
Sooke,Victoria General Hospital,Sooke - Victoria General Hospital,1.1927777777777777,56.246,-123.682188464143,48.379952657071,-123.432576,48.466809,20.820988468855983,4124,4124 Sooke,4124 Sooke,412,Western Communities,412 Western Communities,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17133,88.4045739307,Urban,Hosp,53.6,26.75,1673.3714333333332,836.6857166666666,98.74808,2608.8052299999995
Sooke,Victoria General Hospital,Sooke - Victoria General Hospital,1.1927777777777777,56.246,-123.682188464143,48.379952657071,-123.432576,48.466809,20.820988468855983,4124,4124 Sooke,4124 Sooke,412,Western Communities,412 Western Communities,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17133,88.4045739307,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
South Cambie/Riley Park,BC Children's Hospital,South Cambie/Riley Park - BC Children's Hospital,0.08866666666666666,2.4046,-123.108879460368,49.245058559856,-123.121258,49.246175,0.9081096197151732,3253,3253 South Cambie/Riley Park,3253 South Cambie/Riley Park,325,Vancouver - Midtown,325 Vancouver - Midtown,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,34226,7.12783829139,Urban,MD,0.76,8,25.91828,12.95914,9.154208,48.031628
South Cambie/Riley Park,BC Children's Hospital,South Cambie/Riley Park - BC Children's Hospital,0.08866666666666666,2.4046,-123.108879460368,49.245058559856,-123.121258,49.246175,0.9081096197151732,3253,3253 South Cambie/Riley Park,3253 South Cambie/Riley Park,325,Vancouver - Midtown,325 Vancouver - Midtown,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,34226,7.12783829139,Urban,ED_CTAS_1,3.9,18,121.81388,60.90694,34.154208,216.875028
South Cambie/Riley Park,BC Children's Hospital,South Cambie/Riley Park - BC Children's Hospital,0.08866666666666666,2.4046,-123.108879460368,49.245058559856,-123.121258,49.246175,0.9081096197151732,3253,3253 South Cambie/Riley Park,3253 South Cambie/Riley Park,325,Vancouver - Midtown,325 Vancouver - Midtown,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,34226,7.12783829139,Urban,ED_CTAS_4,2.7,18,85.16588,42.58294,34.154208,161.903028
South Cambie/Riley Park,BC Children's Hospital,South Cambie/Riley Park - BC Children's Hospital,0.08866666666666666,2.4046,-123.108879460368,49.245058559856,-123.121258,49.246175,0.9081096197151732,3253,3253 South Cambie/Riley Park,3253 South Cambie/Riley Park,325,Vancouver - Midtown,325 Vancouver - Midtown,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,34226,7.12783829139,Urban,Hosp,53.6,37.5,1639.6518800000001,819.8259400000001,83.654208,2543.132028
South Cambie/Riley Park,BC Children's Hospital,South Cambie/Riley Park - BC Children's Hospital,0.08866666666666666,2.4046,-123.108879460368,49.245058559856,-123.121258,49.246175,0.9081096197151732,3253,3253 South Cambie/Riley Park,3253 South Cambie/Riley Park,325,Vancouver - Midtown,325 Vancouver - Midtown,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,34226,7.12783829139,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
South Cariboo,Ashcroft Hospital and Community Health Care Centre,South Cariboo - Ashcroft Hospital and Community Health Care Centre,4.1225555555555555,112.5554,-121.633455021668,50.6746665197272,-121.280163,50.734772,25.790295284393657,1480,1480 South Cariboo,1480 South Cariboo,148,South Cariboo,148 South Cariboo,1,1 IHA,Interior,1 Interior,6 - Rural,6257,9317.38319587,Rural,MD,0.76,3,149.11324666666667,74.55662333333333,57.026592,280.696462
South Cariboo,Ashcroft Hospital and Community Health Care Centre,South Cariboo - Ashcroft Hospital and Community Health Care Centre,4.1225555555555555,112.5554,-121.633455021668,50.6746665197272,-121.280163,50.734772,25.790295284393657,1480,1480 South Cariboo,1480 South Cariboo,148,South Cariboo,148 South Cariboo,1,1 IHA,Interior,1 Interior,6 - Rural,6257,9317.38319587,Rural,ED_CTAS_1,3.9,4.5,245.00884666666667,122.50442333333334,73.526592,441.039862
South Cariboo,Ashcroft Hospital and Community Health Care Centre,South Cariboo - Ashcroft Hospital and Community Health Care Centre,4.1225555555555555,112.5554,-121.633455021668,50.6746665197272,-121.280163,50.734772,25.790295284393657,1480,1480 South Cariboo,1480 South Cariboo,148,South Cariboo,148 South Cariboo,1,1 IHA,Interior,1 Interior,6 - Rural,6257,9317.38319587,Rural,ED_CTAS_4,2.7,4.5,208.36084666666667,104.18042333333334,73.526592,386.067862
South Cariboo,Ashcroft Hospital and Community Health Care Centre,South Cariboo - Ashcroft Hospital and Community Health Care Centre,4.1225555555555555,112.5554,-121.633455021668,50.6746665197272,-121.280163,50.734772,25.790295284393657,1480,1480 South Cariboo,1480 South Cariboo,148,South Cariboo,148 South Cariboo,1,1 IHA,Interior,1 Interior,6 - Rural,6257,9317.38319587,Rural,Hosp,53.6,12,1762.8468466666668,881.4234233333334,111.026592,2755.296862
South Cariboo,Ashcroft Hospital and Community Health Care Centre,South Cariboo - Ashcroft Hospital and Community Health Care Centre,4.1225555555555555,112.5554,-121.633455021668,50.6746665197272,-121.280163,50.734772,25.790295284393657,1480,1480 South Cariboo,1480 South Cariboo,148,South Cariboo,148 South Cariboo,1,1 IHA,Interior,1 Interior,6 - Rural,6257,9317.38319587,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
South Chilliwack,Chilliwack General Hospital,South Chilliwack - Chilliwack General Hospital,2.8178888888888887,74.98060000000001,-121.68926865542,49.102813386094,-121.962422,49.165763,21.093154367665015,2121,2121 South Chilliwack,2121 South Chilliwack,212,Chilliwack,212 Chilliwack,2,2 FHA,Fraser,2 Fraser,3 - Medium Urban,59543,1143.94332028,Urban,MD,0.76,3,109.26872666666665,54.634363333333326,38.990688000000006,202.89377799999997
South Chilliwack,Chilliwack General Hospital,South Chilliwack - Chilliwack General Hospital,2.8178888888888887,74.98060000000001,-121.68926865542,49.102813386094,-121.962422,49.165763,21.093154367665015,2121,2121 South Chilliwack,2121 South Chilliwack,212,Chilliwack,212 Chilliwack,2,2 FHA,Fraser,2 Fraser,3 - Medium Urban,59543,1143.94332028,Urban,ED_CTAS_1,3.9,7.5,205.16432666666662,102.58216333333331,58.490688000000006,366.237178
South Chilliwack,Chilliwack General Hospital,South Chilliwack - Chilliwack General Hospital,2.8178888888888887,74.98060000000001,-121.68926865542,49.102813386094,-121.962422,49.165763,21.093154367665015,2121,2121 South Chilliwack,2121 South Chilliwack,212,Chilliwack,212 Chilliwack,2,2 FHA,Fraser,2 Fraser,3 - Medium Urban,59543,1143.94332028,Urban,ED_CTAS_4,2.7,7.5,168.51632666666666,84.25816333333333,58.490688000000006,311.265178
South Chilliwack,Chilliwack General Hospital,South Chilliwack - Chilliwack General Hospital,2.8178888888888887,74.98060000000001,-121.68926865542,49.102813386094,-121.962422,49.165763,21.093154367665015,2121,2121 South Chilliwack,2121 South Chilliwack,212,Chilliwack,212 Chilliwack,2,2 FHA,Fraser,2 Fraser,3 - Medium Urban,59543,1143.94332028,Urban,Hosp,53.6,16.5,1723.0023266666667,861.5011633333334,97.490688,2681.994178
South Chilliwack,Chilliwack General Hospital,South Chilliwack - Chilliwack General Hospital,2.8178888888888887,74.98060000000001,-121.68926865542,49.102813386094,-121.962422,49.165763,21.093154367665015,2121,2121 South Chilliwack,2121 South Chilliwack,212,Chilliwack,212 Chilliwack,2,2 FHA,Fraser,2 Fraser,3 - Medium Urban,59543,1143.94332028,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
South Cowichan,Cowichan District Hospital,South Cowichan - Cowichan District Hospital,1.0619444444444446,49.1472,-123.6349841387,48.6237669054141,-123.723323,48.785009,19.08658345943672,4211,4211 South Cowichan,4211 South Cowichan,421,Cowichan Valley South,421 Cowichan Valley South,4,4 VIHA,Vancouver Island,4 Vancouver Island,5 - Rural Hub,18409,237.704653432,Rural,MD,0.76,2,55.642183333333335,27.821091666666668,25.590656,109.053931
South Cowichan,Cowichan District Hospital,South Cowichan - Cowichan District Hospital,1.0619444444444446,49.1472,-123.6349841387,48.6237669054141,-123.723323,48.785009,19.08658345943672,4211,4211 South Cowichan,4211 South Cowichan,421,Cowichan Valley South,421 Cowichan Valley South,4,4 VIHA,Vancouver Island,4 Vancouver Island,5 - Rural Hub,18409,237.704653432,Rural,ED_CTAS_1,3.9,4.5,151.53778333333335,75.76889166666668,43.090655999999996,270.397331
